retweets_clinton,favorites_clinton,tw_count_cl,retweets_trump,favorites_trump,tw_count_tr,adjpoll_clinton,adjpoll_trump,index_weighted,date,Open,High,Low,Close,Adj Close,Volume,market_op_cl
,,,239746.0,1132719.0,9.0,,,,2019-02-20,2779.05,2789.88,2774.06,2784.7,2784.7,3835450000.0,market_open
,,,169295.0,773667.0,6.0,,,,2019-02-21,2780.24,2781.58,2764.55,2774.88,2774.88,3559710000.0,market_open
,,,100246.0,473318.0,5.0,,,,2019-02-22,2780.67,2794.2,2779.11,2792.67,2792.67,3427810000.0,market_open
,,,166769.0,695669.0,6.0,,,,2019-02-23,,,,,,,market_closed
,,,241827.0,1151152.0,10.0,,,,2019-02-24,,,,,,,market_closed
,,,381195.0,1809410.0,17.0,,,,2019-02-25,2804.35,2813.49,2794.99,2796.11,2796.11,3804380000.0,market_open
,,,80596.0,428572.0,3.0,,,,2019-02-26,2792.36,2803.12,2789.47,2793.9,2793.9,3645680000.0,market_open
,,,144512.0,680796.0,6.0,,,,2019-02-27,2787.5,2795.76,2775.13,2792.38,2792.38,3767130000.0,market_open
,,,80082.0,434229.0,6.0,,,,2019-02-28,2788.11,2793.73,2782.51,2784.49,2784.49,4396930000.0,market_open
,,,52121.0,273132.0,2.0,,,,2019-02-03,,,,,,,market_closed
,,,17786.0,105259.0,1.0,,,,2019-02-04,2706.49,2724.99,2698.75,2724.87,2724.87,3359840000.0,market_open
,,,108379.0,558545.0,5.0,,,,2019-02-05,2728.34,2738.98,2724.03,2737.7,2737.7,3560430000.0,market_open
,,,37430.0,173262.0,1.0,,,,2019-02-06,2735.05,2738.08,2724.15,2731.61,2731.61,3472690000.0,market_open
,,,203829.0,1028355.0,9.0,,,,2019-02-07,2717.53,2719.32,2687.26,2706.05,2706.05,4099490000.0,market_open
,,,193206.0,912547.0,9.0,,,,2019-02-08,2692.36,2708.07,2681.83,2707.88,2707.88,3622330000.0,market_open
,,,157801.0,762887.0,6.0,,,,2019-02-09,,,,,,,market_closed
,,,199148.0,967403.0,10.0,,,,2019-03-01,2798.22,2808.02,2787.38,2803.69,2803.69,3972280000.0,market_open
,,,71264.0,331258.0,3.0,,,,2019-03-10,,,,,,,market_closed
,,,74443.0,380086.0,3.0,,,,2019-03-11,2747.61,2784.0,2747.61,2783.3,2783.3,3749030000.0,market_open
,,,139775.0,589863.0,7.0,,,,2019-03-12,2787.34,2798.32,2786.73,2791.52,2791.52,3414230000.0,market_open
,,,304425.0,1319309.0,15.0,,,,2019-03-13,2799.78,2821.24,2799.78,2810.92,2810.92,3766150000.0,market_open
,,,250443.0,1130766.0,13.0,,,,2019-03-14,2810.38,2815.0,2803.46,2808.48,2808.48,3469730000.0,market_open
,,,228836.0,1093219.0,11.0,,,,2019-03-15,2810.79,2830.73,2810.79,2822.48,2822.48,5962730000.0,market_open
,,,187972.0,763062.0,12.0,,,,2019-03-16,,,,,,,market_closed
,,,329690.0,1382943.0,15.0,,,,2019-03-17,,,,,,,market_closed
,,,292661.0,1272253.0,15.0,,,,2019-03-18,2822.61,2835.41,2821.99,2832.94,2832.94,3552190000.0,market_open
,,,285609.0,1167098.0,12.0,,,,2019-03-19,2840.76,2852.42,2823.27,2832.57,2832.57,3620220000.0,market_open
,,,110833.0,583894.0,8.0,,,,2019-03-02,,,,,,,market_closed
,,,205157.0,907191.0,10.0,,,,2019-03-20,2831.34,2843.54,2812.43,2824.23,2824.23,3771200000.0,market_open
,,,84608.0,364019.0,3.0,,,,2019-03-21,2819.72,2860.31,2817.38,2854.88,2854.88,3546800000.0,market_open
,,,172626.0,852587.0,10.0,,,,2019-03-22,2844.52,2846.16,2800.47,2800.71,2800.71,4237200000.0,market_open
,,,206795.0,1115901.0,3.0,,,,2019-03-24,,,,,,,market_closed
,,,165843.0,752055.0,8.0,,,,2019-03-25,2796.01,2809.79,2785.02,2798.36,2798.36,3376580000.0,market_open
,,,234534.0,1030914.0,10.0,,,,2019-03-26,2812.66,2829.87,2803.99,2818.46,2818.46,3266050000.0,market_open
,,,110913.0,479291.0,7.0,,,,2019-03-27,2819.72,2825.56,2787.72,2805.37,2805.37,3372930000.0,market_open
,,,370725.0,1665049.0,16.0,,,,2019-03-28,2809.4,2819.71,2798.77,2815.44,2815.44,3158170000.0,market_open
,,,220100.0,1008010.0,10.0,,,,2019-03-29,2828.27,2836.03,2819.23,2834.4,2834.4,3740700000.0,market_open
,,,209217.0,973663.0,11.0,,,,2019-03-03,,,,,,,market_closed
,,,103599.0,464669.0,4.0,,,,2019-03-30,,,,,,,market_closed
,,,78893.0,344569.0,3.0,,,,2019-03-31,,,,,,,market_closed
,,,177034.0,752103.0,10.0,,,,2019-03-04,2814.37,2816.88,2767.66,2792.81,2792.81,3919810000.0,market_open
,,,250794.0,1139728.0,12.0,,,,2019-03-05,2794.41,2796.44,2782.97,2789.65,2789.65,3585690000.0,market_open
,,,148715.0,619526.0,6.0,,,,2019-03-06,2790.27,2790.27,2768.69,2771.45,2771.45,3786600000.0,market_open
,,,61959.0,284295.0,3.0,,,,2019-03-07,2766.53,2767.25,2739.09,2748.93,2748.93,3904860000.0,market_open
,,,260888.0,1275987.0,18.0,,,,2019-03-08,2730.79,2744.13,2722.27,2743.07,2743.07,3423130000.0,market_open
,,,152976.0,687005.0,8.0,,,,2019-03-09,,,,,,,market_closed
,,,212171.0,919609.0,12.0,,,,2019-04-01,2848.63,2869.4,2848.63,2867.19,2867.19,3500760000.0,market_open
,,,168971.0,793851.0,8.0,,,,2019-04-10,2881.37,2889.71,2879.13,2888.21,2888.21,3062380000.0,market_open
,,,152154.0,643616.0,7.0,,,,2019-04-11,2891.92,2893.42,2881.99,2888.32,2888.32,2938540000.0,market_open
,,,358350.0,1311860.0,13.0,,,,2019-04-12,2900.86,2910.54,2898.37,2907.41,2907.41,3688490000.0,market_open
,,,223414.0,966519.0,10.0,,,,2019-04-13,,,,,,,market_closed
,,,122819.0,631343.0,7.0,,,,2019-04-14,,,,,,,market_closed
,,,378943.0,1817731.0,16.0,,,,2019-04-15,2908.32,2909.6,2896.48,2905.58,2905.58,3088330000.0,market_open
,,,183412.0,840336.0,10.0,,,,2019-04-16,2912.26,2916.06,2900.71,2907.06,2907.06,3402210000.0,market_open
,,,104093.0,461320.0,5.0,,,,2019-04-17,2916.04,2918.0,2895.45,2900.45,2900.45,3602300000.0,market_open
,,,398515.0,1614816.0,13.0,,,,2019-04-18,2904.81,2908.4,2891.9,2905.03,2905.03,3506850000.0,market_open
,,,159268.0,738619.0,7.0,,,,2019-04-19,,,,,,,market_closed
,,,197294.0,824464.0,11.0,,,,2019-04-02,2868.24,2872.9,2858.75,2867.24,2867.24,3246900000.0,market_open
,,,198895.0,842286.0,10.0,,,,2019-04-20,,,,,,,market_closed
,,,239787.0,1181278.0,8.0,,,,2019-04-21,,,,,,,market_closed
,,,269981.0,1129805.0,16.0,,,,2019-04-22,2898.78,2909.51,2896.35,2907.97,2907.97,2997950000.0,market_open
,,,336154.0,1551816.0,18.0,,,,2019-04-23,2909.99,2936.31,2908.53,2933.68,2933.68,3635030000.0,market_open
,,,308271.0,1315095.0,15.0,,,,2019-04-24,2934.0,2936.83,2926.05,2927.25,2927.25,3448960000.0,market_open
,,,159934.0,763775.0,9.0,,,,2019-04-25,2928.99,2933.1,2912.84,2926.17,2926.17,3425280000.0,market_open
,,,174338.0,810368.0,9.0,,,,2019-04-26,2925.81,2939.88,2917.56,2939.88,2939.88,3248500000.0,market_open
,,,219617.0,1119953.0,13.0,,,,2019-04-27,,,,,,,market_closed
,,,13114.0,64444.0,1.0,,,,2019-04-28,,,,,,,market_closed
,,,237529.0,1050414.0,12.0,,,,2019-04-29,2940.58,2949.52,2939.35,2943.03,2943.03,3118780000.0,market_open
,,,82444.0,362425.0,4.0,,,,2019-04-03,2876.09,2885.25,2865.17,2873.4,2873.4,3550240000.0,market_open
,,,187572.0,759068.0,9.0,,,,2019-04-30,2937.14,2948.22,2924.11,2945.83,2945.83,3919330000.0,market_open
,,,262659.0,1101982.0,11.0,,,,2019-04-04,2873.99,2881.28,2867.14,2879.39,2879.39,3015180000.0,market_open
,,,237996.0,1131767.0,16.0,,,,2019-04-05,2884.16,2893.24,2882.99,2892.74,2892.74,3146820000.0,market_open
,,,239970.0,1056899.0,14.0,,,,2019-04-06,,,,,,,market_closed
,,,124191.0,594478.0,6.0,,,,2019-04-07,,,,,,,market_closed
,,,109717.0,535409.0,7.0,,,,2019-04-08,2888.46,2895.95,2880.78,2895.77,2895.77,3054030000.0,market_open
,,,249341.0,1033153.0,14.0,,,,2019-04-09,2886.58,2886.88,2873.33,2878.2,2878.2,3007980000.0,market_open
,,,235557.0,996088.0,12.0,,,,2019-05-01,2952.33,2954.13,2923.36,2923.73,2923.73,3645850000.0,market_open
,,,238064.0,1140257.0,18.0,,,,2019-05-10,2863.1,2891.31,2825.39,2881.4,2881.4,3529600000.0,market_open
,,,120949.0,568127.0,6.0,,,,2019-05-11,,,,,,,market_closed
,,,339387.0,1492548.0,21.0,,,,2019-05-12,,,,,,,market_closed
,,,287199.0,1365974.0,19.0,,,,2019-05-13,2840.19,2840.19,2801.43,2811.87,2811.87,3894030000.0,market_open
,,,241406.0,1176930.0,16.0,,,,2019-05-14,2820.12,2852.54,2820.12,2834.41,2834.41,3322720000.0,market_open
,,,94318.0,439604.0,5.0,,,,2019-05-15,2820.38,2858.68,2815.08,2850.96,2850.96,3125950000.0,market_open
,,,82175.0,358260.0,4.0,,,,2019-05-16,2855.8,2892.15,2855.8,2876.32,2876.32,3338060000.0,market_open
,,,331709.0,1424770.0,15.0,,,,2019-05-17,2858.6,2885.48,2854.23,2859.53,2859.53,3257950000.0,market_open
,,,130221.0,594209.0,8.0,,,,2019-05-18,,,,,,,market_closed
,,,284239.0,1255909.0,16.0,,,,2019-05-19,,,,,,,market_closed
,,,160926.0,746424.0,9.0,,,,2019-05-02,2922.16,2931.68,2900.5,2917.52,2917.52,3778890000.0,market_open
,,,242118.0,1131303.0,18.0,,,,2019-05-20,2841.94,2853.86,2831.29,2840.23,2840.23,3288870000.0,market_open
,,,216449.0,980797.0,15.0,,,,2019-05-21,2854.02,2868.88,2854.02,2864.36,2864.36,3218700000.0,market_open
,,,346127.0,1538058.0,21.0,,,,2019-05-22,2856.06,2865.47,2851.11,2856.27,2856.27,3192510000.0,market_open
,,,406102.0,1759004.0,21.0,,,,2019-05-23,2836.7,2836.7,2805.49,2822.24,2822.24,3891980000.0,market_open
,,,206569.0,928836.0,10.0,,,,2019-05-24,2832.41,2841.36,2820.19,2826.06,2826.06,2887390000.0,market_open
,,,219686.0,984945.0,12.0,,,,2019-05-25,,,,,,,market_closed
,,,145182.0,657441.0,6.0,,,,2019-05-26,,,,,,,market_closed
,,,229990.0,1002156.0,12.0,,,,2019-05-27,,,,,,,market_closed
,,,176305.0,852474.0,8.0,,,,2019-05-28,2830.03,2840.51,2801.58,2802.39,2802.39,4121410000.0,market_open
,,,141516.0,640559.0,6.0,,,,2019-05-29,2790.25,2792.03,2766.06,2783.02,2783.02,3700050000.0,market_open
,,,287190.0,1118721.0,13.0,,,,2019-05-03,2929.21,2947.85,2929.21,2945.64,2945.64,3338120000.0,market_open
,,,273815.0,1212467.0,14.0,,,,2019-05-30,2786.94,2799.0,2776.74,2788.86,2788.86,3273790000.0,market_open
,,,233219.0,1010695.0,12.0,,,,2019-05-31,2766.15,2768.98,2750.52,2752.06,2752.06,3981020000.0,market_open
,,,137387.0,561250.0,7.0,,,,2019-05-04,,,,,,,market_closed
,,,232826.0,1091713.0,13.0,,,,2019-05-05,,,,,,,market_closed
,,,190353.0,824108.0,9.0,,,,2019-05-06,2908.89,2937.32,2898.21,2932.47,2932.47,3181520000.0,market_open
,,,85599.0,404965.0,5.0,,,,2019-05-07,2913.03,2913.03,2862.6,2884.05,2884.05,3767100000.0,market_open
,,,373817.0,1677776.0,24.0,,,,2019-05-08,2879.61,2897.96,2873.28,2879.42,2879.42,3485790000.0,market_open
,,,84573.0,351596.0,5.0,,,,2019-05-09,2859.84,2875.97,2836.4,2870.72,2870.72,3638820000.0,market_open
,,,153653.0,739831.0,11.0,,,,2019-06-01,,,,,,,market_closed
,,,203026.0,898711.0,14.0,,,,2019-06-10,2885.83,2904.77,2885.51,2886.73,2886.73,3209210000.0,market_open
,,,267906.0,1238071.0,18.0,,,,2019-06-11,2903.27,2910.61,2878.53,2885.72,2885.72,3548420000.0,market_open
,,,163573.0,741424.0,13.0,,,,2019-06-12,2882.73,2888.57,2874.68,2879.84,2879.84,3034130000.0,market_open
,,,309119.0,1401738.0,19.0,,,,2019-06-13,2886.24,2895.24,2881.99,2891.64,2891.64,3069810000.0,market_open
,,,127746.0,581867.0,10.0,,,,2019-06-14,2886.82,2894.45,2879.62,2886.98,2886.98,2922330000.0,market_open
,,,259795.0,1215121.0,17.0,,,,2019-06-15,,,,,,,market_closed
,,,267104.0,1268815.0,14.0,,,,2019-06-16,,,,,,,market_closed
,,,193872.0,845111.0,10.0,,,,2019-06-17,2889.75,2897.27,2887.3,2889.67,2889.67,2810140000.0,market_open
,,,231965.0,1066513.0,16.0,,,,2019-06-18,2906.71,2930.79,2905.44,2917.75,2917.75,3437620000.0,market_open
,,,183181.0,876665.0,11.0,,,,2019-06-19,2920.55,2931.74,2911.43,2926.46,2926.46,3287890000.0,market_open
,,,230850.0,1034858.0,12.0,,,,2019-06-02,,,,,,,market_closed
,,,104643.0,505093.0,5.0,,,,2019-06-20,2949.6,2958.06,2931.5,2954.18,2954.18,3905940000.0,market_open
,,,208852.0,900667.0,7.0,,,,2019-06-21,2952.71,2964.15,2946.87,2950.46,2950.46,5000120000.0,market_open
,,,254988.0,1225731.0,13.0,,,,2019-06-22,,,,,,,market_closed
,,,95176.0,455118.0,5.0,,,,2019-06-23,,,,,,,market_closed
,,,98116.0,460370.0,5.0,,,,2019-06-24,2951.42,2954.92,2944.05,2945.35,2945.35,3136250000.0,market_open
,,,156991.0,773722.0,10.0,,,,2019-06-25,2945.78,2946.52,2916.01,2917.38,2917.38,3578050000.0,market_open
,,,502653.0,2319552.0,28.0,,,,2019-06-26,2926.07,2932.59,2912.99,2913.78,2913.78,3478130000.0,market_open
,,,204227.0,891949.0,7.0,,,,2019-06-27,2919.66,2929.3,2918.57,2924.92,2924.92,3122920000.0,market_open
,,,107098.0,549755.0,4.0,,,,2019-06-28,2932.94,2943.98,2929.05,2941.76,2941.76,5420700000.0,market_open
,,,136587.0,707177.0,7.0,,,,2019-06-29,,,,,,,market_closed
,,,238361.0,1133293.0,10.0,,,,2019-06-03,2751.53,2763.07,2728.81,2744.45,2744.45,3966700000.0,market_open
,,,108241.0,536498.0,4.0,,,,2019-06-30,,,,,,,market_closed
,,,117769.0,554179.0,6.0,,,,2019-06-04,2762.64,2804.49,2762.64,2803.27,2803.27,3810430000.0,market_open
,,,184494.0,886551.0,11.0,,,,2019-06-05,2818.09,2827.28,2800.92,2826.15,2826.15,3548830000.0,market_open
,,,164113.0,775449.0,10.0,,,,2019-06-06,2828.51,2852.1,2822.45,2843.49,2843.49,3396410000.0,market_open
,,,306157.0,1444502.0,16.0,,,,2019-06-07,2852.87,2884.97,2852.87,2873.34,2873.34,3220250000.0,market_open
,,,229051.0,1114688.0,12.0,,,,2019-06-08,,,,,,,market_closed
,,,189188.0,819080.0,9.0,,,,2019-06-09,,,,,,,market_closed
,,,204026.0,1015741.0,14.0,,,,2019-07-01,2971.41,2977.93,2952.22,2964.33,2964.33,3513270000.0,market_open
,,,223846.0,1038298.0,14.0,,,,2019-07-10,2989.3,3002.98,2984.62,2993.07,2993.07,3154240000.0,market_open
,,,384701.0,1702622.0,33.0,,,,2019-07-11,2999.62,3002.33,2988.8,2999.91,2999.91,3154620000.0,market_open
,,,199507.0,933744.0,19.0,,,,2019-07-12,3003.36,3013.92,3001.87,3013.77,3013.77,2974960000.0,market_open
,,,117655.0,509910.0,5.0,,,,2019-07-13,,,,,,,market_closed
,,,294790.0,1422454.0,12.0,,,,2019-07-14,,,,,,,market_closed
,,,456308.0,2169027.0,16.0,,,,2019-07-15,3017.8,3017.8,3008.77,3014.3,3014.3,2874970000.0,market_open
,,,354476.0,1668219.0,12.0,,,,2019-07-16,3012.13,3015.02,3001.15,3004.04,3004.04,3290650000.0,market_open
,,,373835.0,1781457.0,15.0,,,,2019-07-17,3005.1,3005.26,2984.25,2984.42,2984.42,3181600000.0,market_open
,,,208898.0,943746.0,11.0,,,,2019-07-18,2978.87,2998.28,2973.09,2995.11,2995.11,3296580000.0,market_open
,,,348168.0,1514515.0,13.0,,,,2019-07-19,3004.26,3006.02,2975.86,2976.61,2976.61,3260360000.0,market_open
,,,309028.0,1546896.0,19.0,,,,2019-07-02,2964.66,2973.21,2955.92,2973.01,2973.01,3206840000.0,market_open
,,,115511.0,611094.0,6.0,,,,2019-07-20,,,,,,,market_closed
,,,291717.0,1410745.0,14.0,,,,2019-07-21,,,,,,,market_closed
,,,301332.0,1426957.0,17.0,,,,2019-07-22,2981.93,2990.71,2976.65,2985.03,2985.03,3003720000.0,market_open
,,,328547.0,1661574.0,20.0,,,,2019-07-23,2994.74,3005.9,2988.56,3005.47,3005.47,3313660000.0,market_open
,,,555165.0,2350356.0,32.0,,,,2019-07-24,2998.77,3019.59,2996.82,3019.56,3019.56,3428980000.0,market_open
,,,300448.0,1420867.0,13.0,,,,2019-07-25,3016.26,3016.31,2997.24,3003.67,3003.67,3645270000.0,market_open
,,,297728.0,1318733.0,14.0,,,,2019-07-26,3013.25,3027.98,3012.59,3025.86,3025.86,3257590000.0,market_open
,,,481256.0,1978343.0,23.0,,,,2019-07-27,,,,,,,market_closed
,,,303947.0,1387578.0,13.0,,,,2019-07-28,,,,,,,market_closed
,,,340978.0,1582540.0,19.0,,,,2019-07-29,3024.47,3025.61,3014.3,3020.97,3020.97,3203710000.0,market_open
,,,328312.0,1590874.0,14.0,,,,2019-07-03,2978.08,2995.84,2977.96,2995.82,2995.82,1963720000.0,market_open
,,,335449.0,1452661.0,19.0,,,,2019-07-30,3007.66,3017.19,3000.94,3013.18,3013.18,3634330000.0,market_open
,,,368508.0,1723394.0,19.0,,,,2019-07-31,3016.22,3017.4,2958.08,2980.38,2980.38,4623430000.0,market_open
,,,316293.0,1649948.0,14.0,,,,2019-07-04,,,,,,,market_closed
,,,107074.0,553227.0,6.0,,,,2019-07-05,2984.25,2994.03,2967.97,2990.41,2990.41,2434210000.0,market_open
,,,84517.0,404342.0,6.0,,,,2019-07-06,,,,,,,market_closed
,,,223446.0,1176674.0,12.0,,,,2019-07-07,,,,,,,market_closed
,,,106359.0,503729.0,6.0,,,,2019-07-08,2979.77,2980.76,2970.09,2975.95,2975.95,2904550000.0,market_open
,,,360751.0,1610573.0,22.0,,,,2019-07-09,2965.52,2981.9,2963.44,2979.63,2979.63,3028210000.0,market_open
,,,224182.0,993292.0,16.0,,,,2019-08-01,2980.32,3013.59,2945.23,2953.56,2953.56,4762300000.0,market_open
,,,255605.0,1272541.0,11.0,,,,2019-08-10,,,,,,,market_closed
,,,68502.0,350801.0,4.0,,,,2019-08-11,,,,,,,market_closed
,,,57999.0,280193.0,3.0,,,,2019-08-12,2907.07,2907.58,2873.14,2882.7,2882.7,2851630000.0,market_open
,,,335216.0,1392909.0,20.0,,,,2019-08-13,2880.72,2943.31,2877.05,2926.32,2926.32,3853600000.0,market_open
,,,180173.0,822727.0,13.0,,,,2019-08-14,2894.15,2894.15,2839.64,2840.6,2840.6,4312530000.0,market_open
,,,321567.0,1344357.0,19.0,,,,2019-08-15,2846.2,2856.67,2825.51,2847.6,2847.6,4038000000.0,market_open
,,,270937.0,1287070.0,16.0,,,,2019-08-16,2864.74,2893.63,2864.74,2888.68,2888.68,3498150000.0,market_open
,,,88455.0,362567.0,5.0,,,,2019-08-17,,,,,,,market_closed
,,,229415.0,1091557.0,11.0,,,,2019-08-18,,,,,,,market_closed
,,,317543.0,1367156.0,14.0,,,,2019-08-19,2913.48,2931.0,2913.48,2923.65,2923.65,3212880000.0,market_open
,,,348774.0,1447120.0,8.0,,,,2019-08-02,2943.9,2945.5,2914.11,2932.05,2932.05,3874660000.0,market_open
,,,193460.0,904997.0,14.0,,,,2019-08-20,2919.01,2923.63,2899.6,2900.51,2900.51,3066300000.0,market_open
,,,319971.0,1438140.0,23.0,,,,2019-08-21,2922.04,2928.73,2917.91,2924.43,2924.43,3011190000.0,market_open
,,,107166.0,521865.0,10.0,,,,2019-08-22,2930.94,2939.08,2904.51,2922.95,2922.95,2890880000.0,market_open
,,,400101.0,1817507.0,27.0,,,,2019-08-23,2911.07,2927.01,2834.97,2847.11,2847.11,3937300000.0,market_open
,,,160792.0,768764.0,10.0,,,,2019-08-24,,,,,,,market_closed
,,,256696.0,1174074.0,19.0,,,,2019-08-25,,,,,,,market_closed
,,,206641.0,884011.0,13.0,,,,2019-08-26,2866.7,2879.27,2856.0,2878.38,2878.38,2857600000.0,market_open
,,,236593.0,1101266.0,16.0,,,,2019-08-27,2893.14,2898.79,2860.59,2869.16,2869.16,3533630000.0,market_open
,,,305949.0,1368602.0,16.0,,,,2019-08-28,2861.28,2890.03,2853.05,2887.94,2887.94,3097420000.0,market_open
,,,163915.0,719599.0,10.0,,,,2019-08-29,2910.37,2930.5,2905.67,2924.58,2924.58,3176190000.0,market_open
,,,160411.0,848201.0,10.0,,,,2019-08-03,,,,,,,market_closed
,,,261324.0,1065692.0,20.0,,,,2019-08-30,2937.09,2940.43,2913.32,2926.46,2926.46,3008450000.0,market_open
,,,234421.0,1115110.0,22.0,,,,2019-08-31,,,,,,,market_closed
,,,78805.0,490313.0,4.0,,,,2019-08-04,,,,,,,market_closed
,,,247882.0,1074624.0,13.0,,,,2019-08-05,2898.07,2898.07,2822.12,2844.74,2844.74,4513730000.0,market_open
,,,239234.0,1062343.0,13.0,,,,2019-08-06,2861.18,2884.4,2847.42,2881.77,2881.77,4154240000.0,market_open
,,,427643.0,2041657.0,23.0,,,,2019-08-07,2858.65,2892.17,2825.71,2883.98,2883.98,4491750000.0,market_open
,,,143265.0,744652.0,10.0,,,,2019-08-08,2896.21,2938.72,2894.47,2938.09,2938.09,4106370000.0,market_open
,,,95628.0,481557.0,4.0,,,,2019-08-09,2930.51,2935.75,2900.15,2918.65,2918.65,3350640000.0,market_open
,,,172048.0,791870.0,12.0,,,,2019-09-01,,,,,,,market_closed
,,,239560.0,1104133.0,19.0,,,,2019-09-10,2971.01,2979.39,2957.01,2979.39,2979.39,4390770000.0,market_open
,,,264391.0,1225263.0,18.0,,,,2019-09-11,2981.41,3000.93,2975.31,3000.93,3000.93,3927550000.0,market_open
,,,115520.0,539343.0,8.0,,,,2019-09-12,3009.08,3020.74,3000.92,3009.57,3009.57,3791860000.0,market_open
,,,144037.0,665679.0,9.0,,,,2019-09-13,3012.21,3017.33,3002.9,3007.39,3007.39,3520060000.0,market_open
,,,198780.0,1057281.0,13.0,,,,2019-09-14,,,,,,,market_closed
,,,256384.0,1078791.0,16.0,,,,2019-09-15,,,,,,,market_closed
,,,364829.0,1556113.0,27.0,,,,2019-09-16,2996.41,3002.19,2990.67,2997.96,2997.96,4274640000.0,market_open
,,,101876.0,447100.0,7.0,,,,2019-09-17,2995.67,3006.21,2993.73,3005.7,3005.7,3671840000.0,market_open
,,,260830.0,1168410.0,19.0,,,,2019-09-18,3001.5,3007.83,2978.57,3006.73,3006.73,3435540000.0,market_open
,,,107965.0,520715.0,7.0,,,,2019-09-19,3010.36,3021.99,3003.16,3006.79,3006.79,3251290000.0,market_open
,,,214443.0,994773.0,18.0,,,,2019-09-02,,,,,,,market_closed
,,,115779.0,537384.0,7.0,,,,2019-09-20,3008.42,3016.37,2984.68,2992.07,2992.07,6094740000.0,market_open
,,,275994.0,1025634.0,19.0,,,,2019-09-21,,,,,,,market_closed
,,,295574.0,1274865.0,16.0,,,,2019-09-22,,,,,,,market_closed
,,,204043.0,868397.0,10.0,,,,2019-09-23,2983.5,2999.15,2982.23,2991.78,2991.78,3186590000.0,market_open
,,,381522.0,1558818.0,19.0,,,,2019-09-24,3002.43,3007.98,2957.73,2966.6,2966.6,3868160000.0,market_open
,,,302276.0,1219358.0,18.0,,,,2019-09-25,2968.35,2989.82,2952.86,2984.87,2984.87,3318870000.0,market_open
,,,289201.0,1221082.0,21.0,,,,2019-09-26,2985.73,2987.28,2963.71,2977.62,2977.62,3077240000.0,market_open
,,,382860.0,1487877.0,16.0,,,,2019-09-27,2985.47,2987.31,2945.53,2961.79,2961.79,3243650000.0,market_open
,,,333340.0,1432995.0,13.0,,,,2019-09-28,,,,,,,market_closed
,,,373931.0,1427942.0,23.0,,,,2019-09-29,,,,,,,market_closed
,,,211306.0,959786.0,14.0,,,,2019-09-03,2909.01,2914.39,2891.85,2906.27,2906.27,3426790000.0,market_open
,,,463482.0,1864995.0,23.0,,,,2019-09-30,2967.07,2983.85,2967.07,2976.74,2976.74,3247610000.0,market_open
,,,202570.0,836097.0,16.0,,,,2019-09-04,2924.67,2938.84,2921.86,2937.78,2937.78,3163260000.0,market_open
,,,186523.0,916296.0,17.0,,,,2019-09-05,2960.6,2985.86,2960.6,2976.0,2976.0,3890700000.0,market_open
,,,282941.0,1214902.0,23.0,,,,2019-09-06,2980.33,2985.03,2972.51,2978.71,2978.71,3208280000.0,market_open
,,,254679.0,1117137.0,16.0,,,,2019-09-07,,,,,,,market_closed
,,,111612.0,511231.0,8.0,,,,2019-09-08,,,,,,,market_closed
,,,293492.0,1311698.0,25.0,,,,2019-09-09,2988.43,2989.43,2969.39,2978.43,2978.43,4002890000.0,market_open
,,,74109.0,334959.0,5.0,,,,2020-01-01,,,,,,,market_closed
,,,157253.0,783397.0,10.0,,,,2020-01-10,3281.81,3282.99,3260.86,3265.35,3265.35,3212970000.0,market_open
,,,478316.0,2189361.0,14.0,,,,2020-11-01,,,,,,,market_closed
,,,514789.0,2290799.0,23.0,,,,2020-11-02,3296.2,3330.14,3279.74,3310.24,3310.24,4310590000.0,market_open
,,,300792.0,1592402.0,11.0,,,,2020-11-03,3336.25,3389.49,3336.25,3369.16,3369.16,4220070000.0,market_open
,,,245301.0,1130618.0,11.0,,,,2020-11-04,3406.46,3486.25,3405.17,3443.44,3443.44,4783040000.0,market_open
,,,78978.0,343967.0,3.0,,,,2020-11-05,3485.74,3529.05,3485.74,3510.45,3510.45,4841190000.0,market_open
,,,281644.0,1392016.0,11.0,,,,2020-11-06,3508.34,3521.58,3484.34,3509.44,3509.44,4833950000.0,market_open
,,,349944.0,1601626.0,16.0,,,,2020-11-07,,,,,,,market_closed
,,,280413.0,1376689.0,12.0,,,,2020-11-08,,,,,,,market_closed
,,,148681.0,748676.0,6.0,,,,2020-11-09,3583.04,3645.99,3547.48,3550.5,3550.5,8556610000.0,market_open
,,,251189.0,1160313.0,5.0,,,,2020-01-02,3244.67,3258.14,3235.53,3257.85,3257.85,3458250000.0,market_open
,,,445086.0,2016403.0,18.0,,,,2020-01-20,,,,,,,market_closed
,,,69056.0,371660.0,3.0,,,,2020-12-01,3645.87,3678.45,3645.87,3662.45,3662.45,5403660000.0,market_open
,,,252452.0,1170032.0,17.0,,,,2020-12-02,3653.78,3670.96,3644.84,3669.01,3669.01,5029620000.0,market_open
,,,519980.0,2283856.0,28.0,,,,2020-12-03,3668.28,3682.73,3657.17,3666.72,3666.72,5091760000.0,market_open
,,,340364.0,1446542.0,18.0,,,,2020-12-04,3670.94,3699.2,3670.94,3699.12,3699.12,5086370000.0,market_open
,,,313817.0,1312262.0,18.0,,,,2020-12-05,,,,,,,market_closed
,,,494028.0,2659442.0,22.0,,,,2020-12-06,,,,,,,market_closed
