retweets_clinton,favorites_clinton,tw_count_cl,fecha,retweets_trump,favorites_trump,tw_count_tr,adjpoll_clinton,adjpoll_trump,index_weighted
,,,2015-03-01,270,338,5,,,
,,,2015-03-10,631,741,8,,,
,,,2015-03-11,1374,2010,38,,,
,,,2015-03-12,1447,1944,8,,,
,,,2015-03-13,1268,1582,8,,,
,,,2015-03-15,121,266,4,,,
,,,2015-03-16,372,649,16,,,
,,,2015-03-17,799,1061,13,,,
,,,2015-03-18,772,1313,17,,,
,,,2015-03-19,332,582,12,,,
,,,2015-03-02,831,969,5,,,
,,,2015-03-20,1266,1704,11,,,
,,,2015-03-22,115,246,6,,,
,,,2015-03-23,1143,2224,47,,,
,,,2015-03-24,1331,2321,46,,,
,,,2015-03-25,855,1309,20,,,
,,,2015-03-26,4552,5447,20,,,
,,,2015-03-27,551,610,13,,,
,,,2015-03-29,178,233,1,,,
,,,2015-03-03,1124,1466,8,,,
,,,2015-03-30,1534,2131,24,,,
,,,2015-03-31,2034,3177,48,,,
,,,2015-03-04,1043,1405,12,,,
,,,2015-03-05,4507,4520,22,,,
,,,2015-03-06,866,1191,14,,,
,,,2015-03-08,119,249,3,,,
,,,2015-03-09,1268,1868,17,,,
,,,2015-04-01,2167,2927,41,,,
,,,2015-04-10,2313,4773,48,,,
,,,2015-04-11,1815,3153,37,,,
,,,2015-04-12,2503,5258,82,,,
,,,2015-04-13,1049,1726,24,,,
,,,2015-04-14,92,163,5,,,
,,,2015-04-15,1679,2450,56,,,
,,,2015-04-16,3148,4926,33,,,
,,,2015-04-17,1036,1580,20,,,
,,,2015-04-18,1354,2735,43,,,
,,,2015-04-19,413,876,22,,,
,,,2015-04-02,1226,1319,9,,,
,,,2015-04-20,6515,8288,48,,,
,,,2015-04-21,6512,13401,31,,,
,,,2015-04-22,2041,2604,29,,,
,,,2015-04-23,1700,2281,43,,,
,,,2015-04-24,175,253,6,,,
,,,2015-04-25,6715,12541,29,,,
,,,2015-04-27,9570,10458,29,,,
,,,2015-04-28,9016,11515,7,,,
,,,2015-04-29,898,1985,15,,,
,,,2015-04-03,473,626,4,,,
,,,2015-04-30,2835,4618,17,,,
,,,2015-04-04,267,535,5,,,
,,,2015-04-05,35916,40178,7,,,
,,,2015-04-06,2222,3547,50,,,
,,,2015-04-07,297,515,5,,,
,,,2015-04-08,924,1711,18,,,
,,,2015-04-09,351,743,15,,,
,,,2015-05-01,2409,3911,42,,,
,,,2015-05-10,464,936,15,,,
,,,2015-05-11,20431,21248,16,,,
,,,2015-05-12,7171,11060,33,,,
,,,2015-05-13,4829,5996,14,,,
,,,2015-05-14,1046,1704,19,,,
,,,2015-05-15,308,528,8,,,
,,,2015-05-16,859,1759,18,,,
,,,2015-05-17,814,1381,14,,,
,,,2015-05-18,1099,1870,33,,,
,,,2015-05-19,2127,3121,24,,,
,,,2015-05-02,4038,5324,26,,,
,,,2015-05-20,1877,2744,42,,,
,,,2015-05-21,2807,4628,57,,,
,,,2015-05-22,958,1611,20,,,
,,,2015-05-23,1403,2536,22,,,
,,,2015-05-24,13652,16693,1,,,
,,,2015-05-25,1060,1945,26,,,
,,,2015-05-26,2082,3227,39,,,
,,,2015-05-27,4010,6964,43,,,
,,,2015-05-28,1446,2103,16,,,
,,,2015-05-29,2073,4372,12,,,
,,,2015-05-03,646,1268,12,,,
,,,2015-05-30,1402,2369,9,,,
,,,2015-05-31,1039,1685,25,,,
,,,2015-05-04,4237,5036,36,,,
,,,2015-05-05,1158,2043,42,,,
,,,2015-05-06,349,720,10,,,
,,,2015-05-07,11993,8404,15,,,
,,,2015-05-08,4061,4960,16,,,
,,,2015-05-09,1114,1338,12,,,
,,,2015-06-01,2278,3450,26,,,
,,,2015-06-10,17,24,1,,,
,,,2015-06-11,1146,1787,17,,,
,,,2015-06-12,1870,3033,32,,,
,,,2015-06-13,610,1124,5,,,
,,,2015-06-14,1180,2045,12,,,
,,,2015-06-15,1070,1862,15,,,
,,,2015-06-16,20399,29700,36,,,
,,,2015-06-17,1714,3606,6,,,
,,,2015-06-18,1063,2574,7,,,
,,,2015-06-19,8412,14008,32,,,
,,,2015-06-02,308,546,14,,,
,,,2015-06-20,2670,5190,10,,,
,,,2015-06-21,2436,6093,35,,,
,,,2015-06-22,4459,9180,30,,,
,,,2015-06-23,1009,2202,9,,,
,,,2015-06-24,6358,13085,27,,,
,,,2015-06-25,3863,5608,8,,,
,,,2015-06-26,3011,4762,5,,,
,,,2015-06-27,10588,18867,15,,,
,,,2015-06-28,5055,10622,34,,,
,,,2015-06-29,7111,13862,38,,,
,,,2015-06-03,1150,1607,15,,,
,,,2015-06-30,9171,13880,15,,,
,,,2015-06-04,1322,1899,19,,,
,,,2015-06-05,1446,2295,25,,,
,,,2015-06-06,852,1766,21,,,
,,,2015-06-07,665,1039,9,,,
,,,2015-06-08,137,224,2,,,
,,,2015-06-09,250,311,8,,,
,,,2015-07-01,10005,15936,16,,,
,,,2015-07-10,7967,13244,12,,,
,,,2015-07-11,13716,25464,27,,,
,,,2015-07-12,23237,28037,11,,,
,,,2015-07-13,16778,26939,16,,,
,,,2015-07-14,12355,23042,18,,,
,,,2015-07-15,3996,8397,10,,,
,,,2015-07-16,22256,37343,37,,,
,,,2015-07-17,20033,35606,25,,,
,,,2015-07-18,26298,50999,28,,,
,,,2015-07-19,13152,26459,24,,,
,,,2015-07-02,15408,28004,60,,,
,,,2015-07-20,13893,30017,36,,,
,,,2015-07-21,20551,44986,49,,,
,,,2015-07-22,17462,33548,30,,,
,,,2015-07-23,12042,26480,25,,,
,,,2015-07-24,11552,23832,22,,,
,,,2015-07-25,16513,37145,46,,,
,,,2015-07-26,7485,16800,25,,,
,,,2015-07-27,20390,38283,36,,,
,,,2015-07-28,17289,30554,17,,,
,,,2015-07-29,15299,32532,24,,,
,,,2015-07-03,16829,30424,42,,,
,,,2015-07-30,4954,11821,9,,,
,,,2015-07-31,3769,8671,7,,,
,,,2015-07-04,10628,22160,45,,,
,,,2015-07-05,12372,19909,21,,,
,,,2015-07-06,6190,12627,11,,,
,,,2015-07-07,6507,11214,10,,,
,,,2015-07-08,4975,9715,17,,,
,,,2015-07-09,11927,20689,36,,,
,,,2015-08-01,349,825,1,,,
,,,2015-08-10,40397,54607,17,,,
,,,2015-08-11,9926,21488,7,,,
,,,2015-08-12,1232,3006,2,,,
,,,2015-08-13,4610,10426,4,,,
,,,2015-08-14,1135,3674,1,,,
,,,2015-08-15,9003,18097,5,,,
,,,2015-08-17,15197,23643,14,,,
,,,2015-08-18,22141,35848,14,,,
,,,2015-08-19,7612,16689,7,,,
,,,2015-08-02,9824,18811,21,,,
,,,2015-08-20,20898,33485,9,,,
,,,2015-08-21,26645,47037,11,,,
,,,2015-08-22,24203,46350,11,,,
,,,2015-08-23,6109,12483,2,,,
,,,2015-08-24,35116,59093,28,,,
,,,2015-08-25,29020,59516,21,,,
,,,2015-08-26,4435,7094,4,,,
,,,2015-08-27,18377,29033,15,,,
,,,2015-08-28,10365,16921,7,,,
,,,2015-08-29,13765,26102,7,,,
,,,2015-08-03,17106,30254,28,,,
,,,2015-08-31,32203,56122,11,,,
,,,2015-08-04,8098,17683,16,,,
,,,2015-08-05,14877,34180,30,,,
,,,2015-08-06,8976,24393,8,,,
,,,2015-08-07,36806,88936,43,,,
,,,2015-08-08,21311,46137,6,,,
,,,2015-08-09,13265,37643,14,,,
,,,2015-09-01,33016,58896,17,,,
,,,2015-09-10,5897,9498,4,,,
,,,2015-09-11,23702,41902,15,,,
,,,2015-09-12,34578,57396,40,,,
,,,2015-09-13,2234,4027,1,,,
,,,2015-09-14,16216,26372,12,,,
,,,2015-09-15,23721,46169,18,,,
,,,2015-09-16,15614,29580,8,,,
,,,2015-09-17,11257,21960,5,,,
,,,2015-09-18,10704,18683,5,,,
,,,2015-09-19,34082,64616,9,,,
,,,2015-09-02,17216,29608,14,,,
,,,2015-09-20,18661,32596,9,,,
,,,2015-09-21,54828,105754,67,,,
,,,2015-09-22,26943,51960,20,,,
,,,2015-09-23,15835,27567,7,,,
,,,2015-09-24,21814,42426,16,,,
,,,2015-09-25,16937,30732,13,,,
,,,2015-09-26,17936,29634,12,,,
,,,2015-09-27,15171,27818,14,,,
,,,2015-09-28,19032,30251,12,,,
,,,2015-09-29,8227,13632,5,,,
,,,2015-09-03,20615,31172,6,,,
,,,2015-09-30,24250,40136,20,,,
,,,2015-09-04,5998,9216,5,,,
,,,2015-09-05,29845,49301,12,,,
,,,2015-09-06,29765,55491,30,,,
,,,2015-09-07,11459,15951,10,,,
,,,2015-09-08,20550,34700,16,,,
,,,2015-09-09,11580,19776,5,,,
,,,2016-10-01,47729,126491,5,,,
,,,2016-10-10,114111,289387,7,,,
,,,2016-10-11,244320,565159,16,,,
,,,2016-10-12,86577,196133,6,,,
,,,2016-10-13,108398,287986,11,,,
,,,2016-10-14,54918,121057,5,,,
,,,2016-10-15,166792,415248,13,,,
,,,2016-10-16,214126,482815,16,,,
,,,2016-10-17,287537,587561,23,,,
,,,2016-10-18,162080,297770,13,,,
,,,2016-10-19,550972,1150951,78,,,
,,,2016-10-02,72779,195917,6,,,
,,,2016-10-20,145115,317254,13,,,
,,,2016-10-21,164994,354004,16,,,
,,,2016-10-22,151351,315155,16,,,
,,,2016-10-23,138145,279871,11,,,
,,,2016-10-24,207054,432792,18,,,
,,,2016-10-25,170030,349320,17,,,
,,,2016-10-26,72632,161263,5,,,
,,,2016-10-27,175002,357027,19,,,
,,,2016-10-28,103925,264400,10,,,
,,,2016-10-29,84894,215800,8,,,
,,,2016-10-03,33451,73477,5,,,
,,,2016-10-30,115391,276332,9,,,
,,,2016-10-31,59567,133895,6,,,
,,,2016-10-04,262444,839369,43,,,
,,,2016-10-05,136219,348239,16,,,
,,,2016-10-06,64302,153667,7,,,
,,,2016-10-07,42956,101065,1,,,
,,,2016-10-08,65037,183116,3,,,
,,,2016-10-09,443305,1077830,47,,,
,,,2016-01-01,20704,67532,14,,,
,,,2016-01-10,16807,50735,11,,,
,,,2016-11-01,192619,449911,33,,,
,,,2016-11-10,125992,510199,3,,,
,,,2016-11-11,112205,489844,3,,,
,,,2016-11-12,43913,172664,1,,,
,,,2016-11-13,149786,717561,8,,,
,,,2016-11-15,95328,364340,3,,,
,,,2016-11-16,85984,303097,4,,,
,,,2016-11-17,82927,328060,3,,,
,,,2016-11-18,21993,104504,1,,,
,,,2016-11-19,88202,364052,4,,,
,,,2016-11-02,209062,517750,23,,,
,,,2016-11-20,73552,324042,5,,,
,,,2016-11-21,68217,209623,3,,,
,,,2016-11-22,113496,525505,9,,,
,,,2016-11-23,81201,307138,2,,,
,,,2016-11-24,25678,119650,1,,,
,,,2016-11-26,131363,342779,3,,,
,,,2016-11-27,166576,629813,11,,,
,,,2016-11-28,78696,312799,7,,,
,,,2016-11-29,159366,602470,8,,,
,,,2016-11-03,130377,360267,21,,,
,,,2016-11-30,105233,427949,9,,,
,,,2016-11-04,145428,350515,21,,,
,,,2016-11-05,147999,359079,21,,,
,,,2016-11-06,121989,311518,25,,,
,,,2016-11-07,152114,431974,20,,,
,,,2016-11-08,512972,1235404,20,,,
,,,2016-11-09,206850,618737,16,,,
,,,2016-01-02,31192,83501,14,,,
,,,2016-01-20,15341,42612,9,,,
,,,2016-12-01,66109,274562,24,,,
,,,2016-12-10,67073,271924,6,,,
,,,2016-12-11,54775,266032,6,,,
,,,2016-12-12,124626,480424,9,,,
,,,2016-12-13,59910,238160,5,,,
,,,2016-12-14,11604,49134,1,,,
,,,2016-12-15,72415,286572,6,,,
,,,2016-12-16,57027,212551,4,,,
,,,2016-12-17,59618,248753,6,,,
,,,2016-12-18,29661,114577,1,,,
,,,2016-12-19,101309,392401,4,,,
,,,2016-12-02,115024,378074,35,,,
,,,2016-12-20,35495,160065,3,,,
,,,2016-12-21,50808,229158,4,,,
,,,2016-12-22,79208,308440,5,,,
,,,2016-12-23,107066,373825,6,,,
,,,2016-12-24,47575,195479,3,,,
,,,2016-12-25,75201,312364,2,,,
,,,2016-12-26,88236,371499,5,,,
,,,2016-12-27,34513,151668,2,,,
,,,2016-12-28,90796,336684,4,,,
,,,2016-12-29,9284,38554,1,,,
,,,2016-12-03,77207,284976,25,,,
,,,2016-12-30,53518,173333,3,,,
,,,2016-12-31,153638,467017,3,,,
,,,2016-12-04,135201,517156,30,,,
,,,2016-12-05,87809,314542,28,,,
,,,2016-12-06,136379,466494,29,,,
,,,2016-12-07,86044,323229,17,,,
,,,2016-12-08,96797,327545,37,,,
,,,2016-12-09,77280,248006,28,,,
,,,2016-01-03,37207,83366,13,,,
,,,2016-01-30,10935,30223,4,,,
,,,2016-01-31,31664,94110,17,,,
,,,2016-01-04,18027,52809,14,,,
,,,2016-01-05,19295,53953,15,,,
,,,2016-01-06,14923,34777,7,,,
,,,2016-01-07,35324,87872,19,,,
,,,2016-01-08,14845,42321,9,,,
,,,2016-01-09,13259,42382,12,,,
,,,2016-02-01,7361,18055,1,,,
,,,2016-02-10,22482,73207,10,,,
,,,2016-02-11,36006,98284,14,,,
,,,2016-02-12,44409,115297,19,,,
,,,2016-02-13,54357,141740,25,,,
,,,2016-02-14,40816,118719,14,,,
,,,2016-02-15,32212,86729,11,,,
,,,2016-02-16,32981,90748,14,,,
,,,2016-02-17,63127,95513,11,,,
,,,2016-02-18,42767,94329,14,,,
,,,2016-02-19,39279,102839,16,,,
,,,2016-02-02,33808,122060,14,,,
,,,2016-02-20,65741,176991,21,,,
,,,2016-02-21,13683,44505,6,,,
,,,2016-02-22,68683,191586,29,,,
,,,2016-02-23,47081,130659,19,,,
,,,2016-02-24,67549,193847,28,,,
,,,2016-02-25,47076,129631,13,,,
,,,2016-02-26,82368,249566,31,,,
,,,2016-02-27,43107,136574,15,,,
,,,2016-02-28,115036,251441,28,,,
,,,2016-02-29,48090,127260,14,,,
,,,2016-02-03,48761,117990,15,,,
,,,2016-02-04,21550,56985,9,,,
,,,2016-02-05,32677,92228,19,,,
,,,2016-02-06,18982,56654,10,,,
,,,2016-02-07,44974,128905,25,,,
,,,2016-02-08,22058,66837,11,,,
,,,2016-02-09,56965,146983,16,,,
,,,2016-03-01,70757,189945,13,,,
,,,2016-03-10,20473,47257,4,,,
,,,2016-03-11,37722,105609,9,,,
,,,2016-03-12,115807,275764,17,,,
,,,2016-03-13,57459,143449,10,,,
,,,2016-03-14,53520,135676,13,,,
,,,2016-03-15,124351,360022,27,,,
,,,2016-03-16,55298,193625,17,,,
,,,2016-03-17,70085,205844,14,,,
,,,2016-03-18,94892,291111,25,,,
,,,2016-03-19,72496,231657,20,,,
,,,2016-03-02,79602,238150,23,,,
,,,2016-03-20,55447,177592,10,,,
,,,2016-03-22,130714,364827,17,,,
,,,2016-03-23,76038,226215,14,,,
,,,2016-03-24,103303,304119,21,,,
,,,2016-03-25,17397,48809,4,,,
,,,2016-03-26,65234,191030,10,,,
,,,2016-03-27,55869,162426,10,,,
,,,2016-03-28,51952,150598,12,,,
,,,2016-03-29,79698,214684,14,,,
,,,2016-03-03,72965,210761,16,,,
,,,2016-03-30,30539,82018,6,,,
,,,2016-03-31,41287,110309,8,,,
,,,2016-03-04,26960,77279,10,,,
,,,2016-03-05,56391,192253,20,,,
,,,2016-03-06,46828,142275,14,,,
,,,2016-03-07,62608,179067,18,,,
,,,2016-03-08,73779,216802,20,,,
,,,2016-03-09,17259,49743,4,,,
,,,2016-04-01,53056,149167,10,,,
,,,2016-04-10,38056,99524,7,,,
,,,2016-04-11,38270,108118,13,,,
,,,2016-04-12,21602,64733,5,,,
,,,2016-04-13,32538,92463,8,,,
,,,2016-04-14,7356,17576,2,,,
,,,2016-04-15,17048,52126,6,,,
,,,2016-04-16,37990,111907,13,,,
,,,2016-04-02,31956,93677,8,,,
,,,2016-04-03,46954,137209,14,,,
,,,2016-04-04,42245,109691,10,,,
,,,2016-04-05,20581,54256,5,,,
,,,2016-04-06,20457,68358,4,,,
,,,2016-04-07,26814,70943,6,,,
,,,2016-04-08,52508,158170,17,,,
,,,2016-04-09,51760,150991,14,,,
,,,2016-09-29,46452,116165,5,,,
,,,2016-09-30,172577,409918,12,,,
,,,2017-10-01,121252,575239,7,,,
,,,2017-10-10,137973,650620,9,,,
,,,2017-10-11,173277,873422,14,,,
,,,2017-10-12,109909,525103,10,,,
,,,2017-10-13,182001,846286,15,,,
,,,2017-10-14,46349,236313,3,,,
,,,2017-10-15,22393,119302,2,,,
,,,2017-10-16,108103,517702,7,,,
,,,2017-10-17,113430,492593,10,,,
,,,2017-10-18,219369,947652,16,,,
,,,2017-10-19,131211,520562,8,,,
,,,2017-10-02,61762,278734,1,,,
,,,2017-10-20,101529,464654,8,,,
,,,2017-10-21,235399,999586,13,,,
,,,2017-10-22,48194,244892,3,,,
,,,2017-10-23,69353,346371,4,,,
,,,2017-10-24,98226,481559,8,,,
,,,2017-10-25,165904,779065,15,,,
,,,2017-10-26,79144,405409,7,,,
,,,2017-10-27,165154,753089,15,,,
,,,2017-10-28,125186,624022,9,,,
,,,2017-10-29,111367,470175,6,,,
,,,2017-10-03,88805,488570,6,,,
,,,2017-10-30,85012,320933,4,,,
,,,2017-10-31,214524,963763,15,,,
,,,2017-10-04,125820,617405,7,,,
,,,2017-10-05,107199,506549,6,,,
,,,2017-10-07,139182,723379,12,,,
,,,2017-10-08,115312,582312,9,,,
,,,2017-10-09,76426,393751,4,,,
,,,2017-01-10,40074,154346,4,,,
,,,2017-11-01,362033,1588852,25,,,
,,,2017-11-10,64850,301506,6,,,
,,,2017-11-11,347414,1120921,8,,,
,,,2017-11-12,26388,167304,3,,,
,,,2017-11-13,83569,462008,8,,,
,,,2017-11-14,63205,327492,5,,,
,,,2017-11-15,160042,794516,11,,,
,,,2017-11-16,112987,552073,8,,,
,,,2017-11-17,73057,375919,5,,,
,,,2017-11-18,41387,165685,1,,,
,,,2017-11-19,151171,668222,6,,,
,,,2017-11-02,236048,1044455,17,,,
,,,2017-11-20,44573,203976,2,,,
,,,2017-11-21,23914,121319,2,,,
,,,2017-11-22,138051,674120,8,,,
,,,2017-11-23,141286,693295,9,,,
,,,2017-11-24,116573,548723,6,,,
,,,2017-11-25,73447,302303,5,,,
,,,2017-11-26,78253,365069,4,,,
,,,2017-11-27,79625,368294,5,,,
,,,2017-11-28,143182,703734,12,,,
,,,2017-11-29,246650,1018864,16,,,
,,,2017-11-03,380793,1749358,24,,,
,,,2017-11-30,196315,831557,11,,,
,,,2017-11-04,175305,799172,10,,,
,,,2017-11-05,200417,961636,13,,,
,,,2017-11-06,263442,650534,10,,,
,,,2017-11-07,281605,1362385,25,,,
,,,2017-11-08,180420,931367,14,,,
,,,2017-11-09,235359,1258378,14,,,
,,,2017-01-02,98149,404075,7,,,
,,,2017-01-20,356366,1672771,12,,,
,,,2017-12-01,121204,573136,6,,,
,,,2017-12-10,62447,296578,3,,,
,,,2017-12-11,26845,118110,1,,,
,,,2017-12-12,116645,526074,6,,,
,,,2017-12-13,63284,331674,4,,,
,,,2017-12-14,81505,369059,6,,,
,,,2017-12-15,70651,344872,6,,,
,,,2017-12-16,41462,202557,3,,,
,,,2017-12-17,34666,183308,3,,,
,,,2017-12-18,117666,589454,10,,,
,,,2017-12-19,72379,356596,4,,,
,,,2017-12-02,348103,1593140,12,,,
,,,2017-12-20,104635,489139,6,,,
,,,2017-12-21,79684,389849,5,,,
,,,2017-12-22,176288,874595,11,,,
,,,2017-12-23,94082,393243,5,,,
,,,2017-12-24,141736,640957,5,,,
,,,2017-12-25,69565,360242,2,,,
,,,2017-12-26,66282,315507,3,,,
,,,2017-12-27,48303,231575,3,,,
,,,2017-12-28,143330,569919,6,,,
,,,2017-12-29,106120,444697,4,,,
,,,2017-12-03,161429,692284,7,,,
,,,2017-12-30,130382,568396,6,,,
,,,2017-12-31,203344,912615,8,,,
,,,2017-12-04,274237,1330151,12,,,
,,,2017-12-05,143480,808618,10,,,
,,,2017-12-06,201513,911721,10,,,
,,,2017-12-07,270502,1284602,15,,,
,,,2017-12-08,172041,885736,12,,,
,,,2017-12-09,381695,1712237,19,,,
,,,2017-01-03,140620,563652,11,,,
,,,2017-01-30,205864,1053570,8,,,
,,,2017-01-31,106382,648362,5,,,
,,,2017-01-04,109511,440488,9,,,
,,,2017-01-05,139427,532167,9,,,
,,,2017-01-06,124474,555066,11,,,
,,,2017-01-07,108885,474824,7,,,
,,,2017-01-08,59646,235446,5,,,
,,,2017-01-09,147510,642144,8,,,
,,,2017-02-01,99419,434257,3,,,
,,,2017-02-10,67218,308715,3,,,
,,,2017-02-11,128213,809064,9,,,
,,,2017-02-12,121500,651377,7,,,
,,,2017-02-13,57025,351042,5,,,
,,,2017-02-14,53717,264808,4,,,
,,,2017-02-15,220477,862456,11,,,
,,,2017-02-16,109703,571971,6,,,
,,,2017-02-17,141142,751780,8,,,
,,,2017-02-18,45330,248804,2,,,
,,,2017-02-19,21829,96789,1,,,
,,,2017-02-02,143033,682120,6,,,
,,,2017-02-20,96613,510246,4,,,
,,,2017-02-21,41177,194784,2,,,
,,,2017-02-22,23589,171070,2,,,
,,,2017-02-23,34814,192859,3,,,
,,,2017-02-24,80281,393801,5,,,
,,,2017-02-25,150413,664651,6,,,
,,,2017-02-26,67202,358539,4,,,
,,,2017-02-27,34431,212022,3,,,
,,,2017-02-28,14557,103638,2,,,
,,,2017-02-03,235006,1085648,8,,,
,,,2017-02-04,252600,1235926,10,,,
,,,2017-02-05,139669,646568,4,,,
,,,2017-02-06,112837,585226,6,,,
,,,2017-02-07,88593,397023,3,,,
,,,2017-02-08,198072,987938,11,,,
,,,2017-02-09,128138,617809,7,,,
,,,2017-03-01,22474,160575,1,,,
,,,2017-03-10,7236,37204,1,,,
,,,2017-03-11,13829,90872,1,,,
,,,2017-03-13,50313,275847,5,,,
,,,2017-03-14,30672,140487,2,,,
,,,2017-03-15,136905,676319,9,,,
,,,2017-03-16,39434,223220,4,,,
,,,2017-03-17,43503,220351,4,,,
,,,2017-03-18,33302,156108,2,,,
,,,2017-03-19,6176,31599,1,,,
,,,2017-03-02,96126,494441,5,,,
,,,2017-03-20,110301,547577,8,,,
,,,2017-03-21,29912,148019,3,,,
,,,2017-03-22,27320,180582,2,,,
,,,2017-03-23,58535,286309,4,,,
,,,2017-03-24,49471,249465,4,,,
,,,2017-03-25,56870,296795,4,,,
,,,2017-03-26,30618,149337,2,,,
,,,2017-03-27,59796,251727,4,,,
,,,2017-03-28,73630,332587,6,,,
,,,2017-03-29,59638,296390,5,,,
,,,2017-03-03,170436,639837,7,,,
,,,2017-03-30,66469,322419,8,,,
,,,2017-03-31,70853,337682,7,,,
,,,2017-03-04,259156,805553,7,,,
,,,2017-03-05,77295,342718,3,,,
,,,2017-03-06,82137,420564,5,,,
,,,2017-03-07,114192,575745,7,,,
,,,2017-03-08,75152,405328,5,,,
,,,2017-03-09,39942,205518,3,,,
,,,2017-04-01,90919,379350,7,,,
,,,2017-04-10,27152,148171,2,,,
,,,2017-04-11,82554,312418,5,,,
,,,2017-04-12,86420,450467,6,,,
,,,2017-04-13,54231,260195,3,,,
,,,2017-04-14,5822,29024,1,,,
,,,2017-04-16,100419,514103,6,,,
,,,2017-04-17,81797,373724,7,,,
,,,2017-04-18,74872,344087,7,,,
,,,2017-04-19,40220,193812,4,,,
,,,2017-04-02,64063,304721,4,,,
,,,2017-04-20,31130,147790,3,,,
,,,2017-04-21,72352,334492,6,,,
,,,2017-04-22,59246,315526,5,,,
,,,2017-04-23,73218,351651,7,,,
,,,2017-04-24,49347,250326,6,,,
,,,2017-04-25,52594,239189,5,,,
,,,2017-04-26,91612,418843,9,,,
,,,2017-04-27,124301,561902,12,,,
,,,2017-04-28,49064,237423,4,,,
,,,2017-04-29,24735,119712,2,,,
,,,2017-04-03,106958,442717,7,,,
,,,2017-04-30,57491,292951,5,,,
,,,2017-04-04,22514,118420,3,,,
,,,2017-04-05,30266,131844,2,,,
,,,2017-04-06,9052,53280,1,,,
,,,2017-04-08,62428,361117,5,,,
,,,2017-04-09,33650,179244,3,,,
,,,2017-05-01,22404,113110,3,,,
,,,2017-05-10,147596,564504,9,,,
,,,2017-05-11,79155,297737,5,,,
,,,2017-05-12,149566,632298,10,,,
,,,2017-05-13,19315,102660,2,,,
,,,2017-05-14,18122,118258,1,,,
,,,2017-05-15,24671,111131,2,,,
,,,2017-05-16,73942,312127,5,,,
,,,2017-05-17,11274,60493,1,,,
,,,2017-05-18,74453,291270,4,,,
,,,2017-05-19,22708,125248,2,,,
,,,2017-05-02,62751,272822,5,,,
,,,2017-05-20,64815,144278,2,,,
,,,2017-05-21,24620,92042,2,,,
,,,2017-05-22,11386,58900,1,,,
,,,2017-05-23,71881,340835,4,,,
,,,2017-05-24,30591,148532,2,,,
,,,2017-05-25,31500,155433,3,,,
,,,2017-05-26,47718,236960,4,,,
,,,2017-05-27,69751,349660,7,,,
,,,2017-05-28,134986,653092,10,,,
,,,2017-05-29,75886,362534,4,,,
,,,2017-05-03,7354,36587,1,,,
,,,2017-05-30,53293,217707,3,,,
,,,2017-05-31,213203,825506,10,,,
,,,2017-05-04,93160,425535,10,,,
,,,2017-05-05,87424,441929,9,,,
,,,2017-05-06,9176,55260,1,,,
,,,2017-05-07,53242,219699,4,,,
,,,2017-05-08,93578,388823,8,,,
,,,2017-05-09,40334,165809,3,,,
,,,2017-06-01,85323,335513,4,,,
,,,2017-06-10,16358,69303,1,,,
,,,2017-06-11,104064,468465,6,,,
,,,2017-06-12,58529,282132,5,,,
,,,2017-06-13,136151,612901,9,,,
,,,2017-06-14,85741,416464,3,,,
,,,2017-06-15,159693,571359,6,,,
,,,2017-06-16,154031,670560,8,,,
,,,2017-06-17,16762,73839,1,,,
,,,2017-06-18,66544,349399,4,,,
,,,2017-06-19,106546,451539,9,,,
,,,2017-06-02,13612,68498,1,,,
,,,2017-06-20,153325,719463,10,,,
,,,2017-06-21,37252,197906,3,,,
,,,2017-06-22,211940,895605,14,,,
,,,2017-06-23,76052,341501,5,,,
,,,2017-06-24,108104,434043,5,,,
,,,2017-06-25,21842,90855,1,,,
,,,2017-06-26,159253,688615,9,,,
,,,2017-06-27,108279,449422,5,,,
,,,2017-06-28,111990,497093,9,,,
,,,2017-06-29,181028,815098,13,,,
,,,2017-06-03,108027,429959,3,,,
,,,2017-06-30,103185,437045,6,,,
,,,2017-06-04,154322,492511,3,,,
,,,2017-06-05,144046,614327,9,,,
,,,2017-06-06,190014,687436,10,,,
,,,2017-06-07,34650,162196,2,,,
,,,2017-06-09,115540,518421,7,,,
,,,2017-07-01,261697,1108060,12,,,
,,,2017-07-10,80293,351985,4,,,
,,,2017-07-11,96066,474161,5,,,
,,,2017-07-12,198258,858397,11,,,
,,,2017-07-13,43340,229573,4,,,
,,,2017-07-14,135682,723133,13,,,
,,,2017-07-15,73673,402226,7,,,
,,,2017-07-16,131467,667525,9,,,
,,,2017-07-17,40480,186644,2,,,
,,,2017-07-18,101722,438019,6,,,
,,,2017-07-19,41870,219607,3,,,
,,,2017-07-02,372839,816970,4,,,
,,,2017-07-20,52121,211061,3,,,
,,,2017-07-21,70991,337789,6,,,
,,,2017-07-22,220882,953172,14,,,
,,,2017-07-23,93181,400054,5,,,
,,,2017-07-24,177338,693389,11,,,
,,,2017-07-25,208916,933799,17,,,
,,,2017-07-26,212308,814959,10,,,
,,,2017-07-27,103092,519594,9,,,
,,,2017-07-28,123091,549475,9,,,
,,,2017-07-29,223291,938073,13,,,
,,,2017-07-03,202885,868784,10,,,
,,,2017-07-30,20680,91760,1,,,
,,,2017-07-31,75144,327944,3,,,
,,,2017-07-04,111458,538831,4,,,
,,,2017-07-05,67092,345430,4,,,
,,,2017-07-06,92414,367815,4,,,
,,,2017-07-07,132535,607996,7,,,
